1780	2417
2417	1780
940	2358
2358	940
454	2358
2358	454
313	2373
2373	313
1565	2358
2358	1565
319	2358
2358	319
2310	2358
2358	2310
1562	2358
2358	1562
1943	2373
2373	1943
1373	2373
2373	1373
1808	2623
2623	1808
1179	2623
2623	1179
115	2358
2358	115
1251	2417
2417	1251
898	2373
2373	898
1679	2358
2358	1679
1339	2358
2358	1339
1452	2358
2358	1452
2015	2417
2417	2015
1371	2417
2417	1371
1709	2358
2358	1709
1074	2358
2358	1074
1398	2358
2358	1398
2028	2417
2417	2028
1216	2358
2358	1216
1887	2358
2358	1887
1894	2373
2373	1894
1303	2358
2358	1303
932	2358
2358	932
1295	2358
2358	1295
1465	2417
2417	1465
1838	2358
2358	1838
32	2358
2358	32
243	2358
2358	243
2165	2623
2623	2165
1840	2358
2358	1840
329	2358
2358	329
1537	2373
2373	1537
709	2358
2358	709
2115	2417
2417	2115
1599	2358
2358	1599
569	2358
2358	569
1611	2358
2358	1611
1277	2358
2358	1277
386	2623
2623	386
1212	2417
2417	1212
467	2358
2358	467
679	2358
2358	679
2327	2358
2358	2327
1814	2358
2358	1814
911	2358
2358	911
1686	2358
2358	1686
682	2358
2358	682
1892	2358
2358	1892
2175	2358
2358	2175
1579	2417
2417	1579
1625	2358
2358	1625
235	2373
2373	235
957	2358
2358	957
512	2358
2358	512
2074	2373
2373	2074
2018	2358
2358	2018
1408	2358
2358	1408
1802	2373
2373	1802
704	2417
2417	704
256	2358
2358	256
918	2358
2358	918
1234	2373
2373	1234
1218	2358
2358	1218
103	2417
2417	103
148	2623
2623	148
600	2358
2358	600
1008	2358
2358	1008
1618	2373
2373	1618
2054	2358
2358	2054
2184	2358
2358	2184
2084	2358
2358	2084
685	2358
2358	685
958	2373
2373	958
294	2417
2417	294
1580	2373
2373	1580
1483	2358
2358	1483
818	2417
2417	818
1493	2358
2358	1493
1796	2417
2417	1796
1141	2358
2358	1141
982	2358
2358	982
1076	2358
2358	1076
1640	2358
2358	1640
1705	2358
2358	1705
1132	2358
2358	1132
10	2358
2358	10
1649	2358
2358	1649
809	2358
2358	809
480	2358
2358	480
2332	2417
2417	2332
2073	2358
2358	2073
264	2358
2358	264
431	2417
2417	431
1370	2417
2417	1370
1367	2373
2373	1367
315	2358
2358	315
1224	2358
2358	1224
2174	2358
2358	2174
362	2358
2358	362
1458	2417
2417	1458
1906	2358
2358	1906
1708	2358
2358	1708
647	2358
2358	647
1379	2417
2417	1379
1032	2358
2358	1032
1848	2358
2358	1848
1770	2623
2623	1770
1992	2417
2417	1992
2275	2358
2358	2275
423	2373
2373	423
641	2358
2358	641
85	2417
2417	85
2108	2358
2358	2108
27	2358
2358	27
1650	2358
2358	1650
2293	2417
2417	2293
1034	2417
2417	1034
345	2417
2417	345
250	2358
2358	250
178	2358
2358	178
2305	2358
2358	2305
2172	2358
2358	2172
900	2358
2358	900
678	2358
2358	678
2144	2623
2623	2144
351	2358
2358	351
1347	2358
2358	1347
527	2358
2358	527
1598	2358
2358	1598
782	2358
2358	782
674	2358
2358	674
1734	2358
2358	1734
2053	2358
2358	2053
949	2358
2358	949
1405	2373
2373	1405
1982	2373
2373	1982
1279	2358
2358	1279
2117	2358
2358	2117
179	2358
2358	179
999	2358
2358	999
1022	2358
2358	1022
1062	2623
2623	1062
865	2358
2358	865
262	2373
2373	262
1334	2373
2373	1334
983	2373
2373	983
2099	2358
2358	2099
324	2373
2373	324
1963	2358
2358	1963
2218	2373
2373	2218
2010	2358
2358	2010
2346	2358
2358	2346
1016	2358
2358	1016
1756	2417
2417	1756
956	2358
2358	956
367	2417
2417	367
1855	2358
2358	1855
2235	2358
2358	2235
919	2417
2417	919
843	2358
2358	843
1163	2417
2417	1163
350	2358
2358	350
86	2358
2358	86
2255	2417
2417	2255
1719	2358
2358	1719
1478	2358
2358	1478
2075	2358
2358	2075
1970	2358
2358	1970
1902	2417
2417	1902
1689	2358
2358	1689
9	2623
2623	9
2149	2358
2358	2149
688	2358
2358	688
724	2417
2417	724
1656	2358
2358	1656
2128	2417
2417	2128
2197	2373
2373	2197
607	2358
2358	607
1070	2358
2358	1070
1222	2373
2373	1222
51	2417
2417	51
2043	2373
2373	2043
1312	2373
2373	1312
1651	2417
2417	1651
1236	2358
2358	1236
1210	2373
2373	1210
1666	2623
2623	1666
805	2373
2373	805
2320	2358
2358	2320
464	2417
2417	464
1382	2417
2417	1382
977	2358
2358	977
1023	2623
2623	1023
1482	2358
2358	1482
238	2373
2373	238
1156	2358
2358	1156
1403	2373
