1522	3272
3272	1522
1519	5022
5022	1519
2049	3676
3676	2049
1110	4193
4193	1110
1877	2680
2680	1877
846	3626
3626	846
1638	3848
3848	1638
84	3360
3360	84
508	6333
6333	508
1477	3052
3052	1477
28	4276
4276	28
13	3696
3696	13
915	6568
6568	915
525	5349
5349	525
1326	4934
4934	1326
2237	6377
6377	2237
1483	6326
6326	1483
1701	2755
2755	1701
896	4366
4366	896
792	4503
4503	792
1048	3907
3907	1048
1873	3648
3648	1873
2230	4365
4365	2230
362	3540
3540	362
1583	5372
5372	1583
2177	2443
2443	2177
1443	2986
2986	1443
2181	5609
5609	2181
2	3843
3843	2
1957	3891
3891	1957
325	3759
3759	325
446	2552
2552	446
2102	6364
6364	2102
741	3292
3292	741
878	3731
3731	878
1382	4179
4179	1382
1197	5390
5390	1197
2288	3036
3036	2288
2132	6118
6118	2132
2166	3424
3424	2166
482	5895
5895	482
1426	3757
3757	1426
1472	5803
5803	1472
181	2455
2455	181
696	2714
2714	696
1045	3485
3485	1045
83	2771
2771	83
562	4229
4229	562
634	3468
3468	634
1328	6592
6592	1328
253	2959
2959	253
1357	4760
4760	1357
1475	2640
2640	1475
691	6428
6428	691
373	3967
3967	373
2226	2730
2730	2226
351	2810
2810	351
784	4787
4787	784
2146	5338
5338	2146
1980	3183
3183	1980
2179	3052
3052	2179
312	3325
3325	312
2008	3073
3073	2008
633	2724
2724	633
1549	6217
6217	1549
1333	4555
4555	1333
2017	2600
2600	2017
215	3078
3078	215
353	5523
5523	353
311	3693
3693	311
1440	5533
5533	1440
1237	3865
3865	1237
780	2453
2453	780
993	3330
3330	993
1780	2911
2911	1780
2124	4012
4012	2124
118	3285
3285	118
1178	3885
3885	1178
1220	4908
4908	1220
726	3974
3974	726
595	5615
5615	595
1890	5684
5684	1890
1494	5059
5059	1494
1227	2347
2347	1227
2154	3385
3385	2154
123	4894
4894	123
593	4156
4156	593
749	3843
3843	749
432	4310
4310	432
1052	3405
3405	1052
968	2714
2714	968
1070	6257
6257	1070
1686	2531
2531	1686
1772	4409
4409	1772
414	6636
6636	414
990	3277
3277	990
1644	3667
3667	1644
808	3277
3277	808
1515	4806
4806	1515
1941	2771
2771	1941
1925	3641
3641	1925
1815	2431
2431	1815
1818	4873
4873	1818
2334	6555
6555	2334
1858	4139
4139	1858
595	5137
5137	595
160	5709
5709	160
2141	4884
4884	2141
1917	4056
4056	1917
1845	4255
4255	1845
1938	3692
3692	1938
1954	5005
5005	1954
693	4375
4375	693
111	2421
2421	111
1649	4364
4364	1649
2025	5955
5955	2025
851	6041
6041	851
718	2657
2657	718
1516	4220
4220	1516
1239	2664
2664	1239
1732	4169
4169	1732
976	6387
6387	976
543	3464
3464	543
1974	4510
4510	1974
700	2380
2380	700
235	5595
5595	235
1136	3128
3128	1136
665	5336
5336	665
2048	3762
3762	2048
989	2942
2942	989
872	4585
4585	872
2240	4951
4951	2240
1720	3706
3706	1720
1570	2422
2422	1570
1141	2498
2498	1141
421	2471
2471	421
2108	3173
3173	2108
226	3512
3512	226
1956	4859
4859	1956
2036	3014
3014	2036
717	3759
3759	717
1295	3011
3011	1295
1418	3376
3376	1418
2228	4672
4672	2228
2297	6100
6100	2297
864	4020
4020	864
1118	4353
4353	1118
42	3468
3468	42
892	6186
6186	892
187	3983
3983	187
38	3077
3077	38
1388	4412
4412	1388
1108	3128
3128	1108
1777	4878
4878	1777
1632	2984
2984	1632
474	2485
2485	474
1598	6001
6001	1598
1082	2456
2456	1082
273	5987
5987	273
156	4309
4309	156
1776	6210
6210	1776
1981	2918
2918	1981
1666	5110
5110	1666
1030	3492
3492	1030
1511	5027
5027	1511
108	4174
4174	108
2273	3499
3499	2273
2127	6423
6423	2127
186	3532
3532	186
1940	3543
3543	1940
1622	3052
3052	1622
300	3689
3689	300
644	3784
3784	644
2069	2554
2554	2069
1310	2431
2431	1310
1139	2498
2498	1139
203	4009
4009	203
1367	4723
4723	1367
1360	3413
3413	1360
1269	2951
2951	1269
1168	4156
4156	1168
1757	3757
3757	1757
21	2486
2486	21
1770	5047
5047	1770
729	4867
4867	729
1912	3750
3750	1912
275	3413
3413	275
2016	3362
3362	2016
1044	4174
4174	1044
104	3609
3609	104
2191	3184
3184	2191
3	4609
4609	3
1581	3497
3497	1581
1821	2502
2502	1821
218	3609
3609	218
439	4892
4892	439
1990	3460
3460	1990
1997	5755
5755	1997
695	2759
2759	695
657	5293
5293	657
1277	5952
5952	1277
422	2471
2471	422
392	4434
4434	392
529	3454
3454	529
1218	2661
2661	1218
321	3467
3467	321
1573	2380
2380	1573
2213	6656
6656	2213
1571	3552
3552	1571
2266	4526
4526	2266
2045	2714
2714	2045
498	5097
5097	498
126	5124
5124	126
409	3574
3574	409
2261	4675
4675	2261
141	3269
3269	141
715	2839
2839	715
1706	3005
3005	1706
398	5111
5111	398
1438	4715
4715	1438
796	5738
5738	796
179	4892
4892	179
1558	2938
2938	1558
1351	4004
4004	1351
553	3653
3653	553
1580	3413
3413	1580
359	2857
2857	359
599	5481
5481	599
781	3892
3892	781
517	5001
5001	517
1206	6650
6650	1206
1595	3054
3054	1595
1485	2667
2667	1485
835	4719
4719	835
794	3700
3700	794
814	4756
4756	814
1928	3552
3552	1928
1243	2767
2767	1243
2093	2552
2552	2093
443	4189
4189	443
1783	4333
4333	1783
2308	4137
4137	2308
1512	3597
3597	1512
2127	4315
4315	2127
765	4973
4973	765
1696	3011
3011	1696
1404	2787
2787	1404
966	3946
3946	966
2339	4006
4006	2339
1755	6540
6540	1755
645	5245
5245	645
2003	2976
2976	2003
53	5448
5448	53
1215	3650
3650	1215
1721	4487
4487	1721
1294	2759
2759	1294
1961	5185
5185	1961
371	3529
3529	371
1377	3097
3097	1377
588	3352
3352	588
1857	2657
2657	1857
466	3508
3508	466
1722	5496
5496	1722
1972	5905
5905	1972
1689	3667
3667	1689
590	5806
5806	590
503	4286
4286	503
112	5185
5185	112
1679	2984
2984	1679
1425	3290
3290	1425
145	3700
3700	145
559	4025
4025	559
2044	4753
4753	2044
2307	2872
2872	2307
610	2767
2767	610
1104	3622
3622	1104
1624	3473
3473	1624
1089	3877
3877	1089
671	3179
3179	671
932	2741
2741	932
723	3507
3507	723
965	5983
5983	965
954	3199
3199	954
1851	4261
4261	1851
425	4499
4499	425
722	3277
3277	722
1116	2800
2800	1116
1	3885
3885	1
2074	4057
4057	2074
2313	6255
6255	2313
1963	3614
3614	1963
1998	3005
3005	1998
1366	2986
2986	1366
803	4363
4363	803
1641	4119
4119	1641
367	4932
4932	367
740	2918
2918	740
1090	2675
2675	1090
387	2857
2857	387
1304	2525
2525	1304
2331	4189
4189	2331
1585	2427
2427	1585
2232	4550
4550	2232
1904	2547
2547	1904
49	3952
3952	49
407	2866
2866	407
2167	4213
4213	2167
1324	5136
